title,genre,sentiment,web_demand,competitor_price,price,sentiment_state
Kuberaa Part 48,Action/Sci-Fi/Thriller,0.4444655185666959,39.333291755686744,831.2375449970602,1015.0627627130093,high
Maargan Part 49,Crime/Thriller,0.2962822634045459,45.599057549197184,1177.229866683621,1294.447972802679,high
Jurassic World: Rebirth Part 49,Horror/Thriller,0.30235215224656603,87.41101574702842,1001.8658900040148,1248.9686400168168,high
F1: The Movie Part 49,Crime/Thriller,0.0033023856870787044,31.78405142762747,1187.9963339404317,1229.6368832323462,low
DNA Part 49,Drama/Romance,0.3902026281835456,73.22184734896936,803.6838151382227,1084.1930183688612,high
Kuberaa Part 49,Action/Drama/Sports,0.27083828079475525,17.907984923035002,615.5642380882628,747.2210718710468,high
Maargan Part 50,Action/Sci-Fi/Thriller,0.3528891827697301,38.98852319974018,1179.719747683307,1310.307347689715,high
Jurassic World: Rebirth Part 50,Action/Drama/Sports,0.3488882737309018,28.01352198203291,450.7343240331628,692.3041523410669,high
F1: The Movie Part 50,Action/Sci-Fi/Thriller,0.4210567977628586,65.49441236762266,851.6497573790454,1121.4188002255205,high
DNA Part 50,Action/Sci-Fi/Thriller,0.46982233136135904,74.2678238919185,1021.5552747628126,1279.2894100255764,high
Kuberaa Part 50,Horror/Thriller,0.16645878563058092,69.47381064693256,797.7013073327626,1073.0152990548856,medium
Maargan Part 51,Horror/Thriller,0.18020468734316697,67.92199256768725,773.7623948425019,1035.6047737956626,medium
Jurassic World: Rebirth Part 51,Action/Drama/Sports,0.4185648301419165,63.39507834791608,885.2647672861085,1122.5798025570568,high
F1: The Movie Part 51,Action/Sci-Fi/Thriller,0.367965269180568,97.82787302372182,603.2062125939962,988.6919322076153,high
DNA Part 51,Comedy/Drama,0.5118686547847905,54.837614480782506,799.8271958438681,1070.6759576578618,high
Kuberaa Part 51,Action/Drama/Sports,0.11887789898248849,58.82307721474307,743.9491621054196,978.025381861042,medium
Maargan Part 52,Action/Drama/Social/Thriller,0.5613517972730417,16.497856808125825,327.58725198522546,572.1753247214751,high
Jurassic World: Rebirth Part 52,Action/Sci-Fi/Thriller,0.36633772726788394,96.47024963382792,674.3166295322467,1040.8559069494554,high
F1: The Movie Part 52,Action/Drama/Social/Thriller,0.6384442111685648,79.09514992601022,754.360393703716,1108.3546576930387,high
DNA Part 52,Action/Drama/Sports,0.2724451818559972,49.47538772706314,952.7318943736228,1142.447236634138,high
Kuberaa Part 52,Action/Drama/Social/Thriller,0.33670477194580173,63.3115295734026,1121.1270110550217,1297.0946222011664,high
Maargan Part 53,Action/Drama/Social/Thriller,0.4327510526869717,85.23982574030885,512.2128845632889,853.5102363195655,high
Jurassic World: Rebirth Part 53,Action/Drama/Sports,0.2994030186282739,26.171479798321776,513.7889924314899,725.2804527225961,high
F1: The Movie Part 53,Horror/Thriller,-0.06098417929829003,16.22195075679575,693.4488499351439,791.8448629667847,low
DNA Part 53,Horror/Thriller,0.1843269601777474,56.333561853672116,623.3100324597891,883.0669972768005,medium
Kuberaa Part 53,Action/Drama/Sports,0.27682168082776953,38.09332510268024,659.1413515234,853.3653977634744,high
Maargan Part 54,Crime/Thriller,-0.02946814757209057,79.61258131179406,417.7862946465149,746.2526686715613,low
Jurassic World: Rebirth Part 54,Comedy/Drama,0.3733046761117569,89.53387026946773,697.8219364045717,1026.6856871302214,high
F1: The Movie Part 54,Action/Drama/Sports,0.4451034298020019,23.11809114202765,704.4904516923639,879.3034248230438,high
DNA Part 54,Crime/Thriller,-0.0296501767480829,64.49843418803945,621.0588477360016,830.9567046341052,low
Kuberaa Part 54,Action/Drama/Social/Thriller,0.621450928530535,82.51031376550479,826.8189279570769,1159.605726905285,high
Maargan Part 55,Drama/Romance,0.3084003605563696,13.076898934524236,1188.0236823214454,1263.9881227018636,high
Jurassic World: Rebirth Part 55,Action/Sci-Fi/Thriller,0.47276295436369803,13.540918660165868,409.8989226090241,633.4650661792982,high
F1: The Movie Part 55,Horror/Thriller,0.21909377507733158,71.93870792799359,657.6410896179609,925.4052592897457,high
DNA Part 55,Action/Drama/Sports,0.26393425936212644,88.112646506802,709.2658700704732,1034.0724746050225,high
Kuberaa Part 55,Drama/Romance,-0.06215559413888175,57.90204899436692,413.167360625984,670.3605747776517,low
Maargan Part 56,Horror/Thriller,0.3108182816737517,28.166810691065354,906.0891899924255,1026.3125320657837,high
Jurassic World: Rebirth Part 56,Action/Drama/Sports,0.3099994207924837,24.054746031295654,511.10516400134577,703.369813135046,high
F1: The Movie Part 56,Drama/Romance,0.2047215938057004,85.43037606832992,1150.1527975266208,1350.649020185036,high
DNA Part 56,Action/Drama/Sports,0.2683771134623042,79.1667428071412,401.7988371689157,762.1140380662789,high
Kuberaa Part 56,Action/Sci-Fi/Thriller,0.5105525932957984,29.410763715794545,892.9969232093915,1082.3127914347751,high
Maargan Part 57,Comedy/Drama,0.5339184867716311,41.371630051777345,443.35870071852463,765.4343989924114,high
Jurassic World: Rebirth Part 57,Horror/Thriller,0.28024708823196887,99.40032436227656,977.1849863540153,1266.3110496333397,high
F1: The Movie Part 57,Comedy/Drama,0.6113711269058647,89.06640051712131,663.7262894859297,1052.1557164401365,high
DNA Part 57,Horror/Thriller,0.18884779423410544,91.12380846295999,1090.1020431371949,1339.7355335944178,medium
Kuberaa Part 57,Drama/Romance,0.2789756528375374,20.81881498335476,790.0401881647646,922.0045370415022,high
Maargan Part 58,Action/Sci-Fi/Thriller,0.5109260202222924,64.8848624948825,807.0950346136129,1062.5965473889123,high
Jurassic World: Rebirth Part 58,Crime/Thriller,0.0008607650543692863,31.378971778689472,635.9266124664061,755.0169824739482,low
F1: The Movie Part 58,Action/Drama/Social/Thriller,0.5041689037131942,25.159994662844767,878.3183720524706,1037.6940332585607,high
DNA Part 58,Action/Drama/Sports,0.025090427194406073,87.70002846146427,767.1736066225963,1026.5076355756319,low
Kuberaa Part 58,Horror/Thriller,0.03693266325847358,52.902592753704326,654.9287914365152,864.3039790957672,low
Maargan Part 59,Drama/Romance,0.20947543416652858,95.99713263594413,316.40932440872547,737.3428396235246,high
Jurassic World: Rebirth Part 59,Drama/Romance,0.2416628466157529,16.415224304964752,1159.1940270299767,1202.2465097732781,high
F1: The Movie Part 59,Action/Drama/Social/Thriller,0.48111033122155256,19.127874560429486,737.284583267693,918.1100018450683,high
DNA Part 59,Comedy/Drama,0.3511408892849082,82.27233080493971,785.245149007729,1069.9942398530322,high
Kuberaa Part 59,Action/Drama/Sports,0.4014517562589581,34.53616006601804,672.1941913728164,895.9097645398048,high
Maargan Part 60,Action/Sci-Fi/Thriller,0.2941360650602919,87.34742139525302,1019.8029858816195,1279.2788338420796,high
Jurassic World: Rebirth Part 60,Drama/Romance,0.08986323560487863,61.058099766601316,530.9065053312274,795.6466680343551,low
F1: The Movie Part 60,Action/Drama/Social/Thriller,0.41773785845109,83.41737791538527,636.1587147345488,977.8759665050522,high
DNA Part 60,Comedy/Drama,0.49719613332466084,64.1450638131698,1037.2699734841112,1266.8462894485863,high
Kuberaa Part 60,Horror/Thriller,0.3325269051038331,68.19453220805741,457.29609854463945,792.5324425320346,high
Maargan Part 61,Action/Sci-Fi/Thriller,0.27561367646087154,80.24729637194757,547.3254319933225,869.4270600267189,high
Jurassic World: Rebirth Part 61,Crime/Thriller,0.14355558483748135,82.85769781915975,989.9905216803654,1234.053954523366,medium
F1: The Movie Part 61,Action/Drama/Sports,0.4722695629135075,25.12127869703771,963.1863704497639,1085.625413378125,high
DNA Part 61,Action/Drama/Sports,0.49680521822298274,26.06013687049949,581.0446074439164,776.1240471324743,high
Kuberaa Part 61,Crime/Thriller,0.196387911679491,30.875238650437787,651.8153963149632,861.256445453859,medium
Maargan Part 62,Comedy/Drama,0.516698040343816,70.82571205786384,698.4452701015744,990.0822332338138,high
Jurassic World: Rebirth Part 62,Comedy/Drama,0.5476383953462103,99.21303943319695,415.5548605087127,879.1829833391445,high
F1: The Movie Part 62,Crime/Thriller,-0.06490823339342228,91.49723130967065,995.3604547044442,1230.981234016824,low
DNA Part 62,Action/Drama/Social/Thriller,0.4418319086051357,30.399076200428922,619.4966752487436,822.6484660304445,high
Kuberaa Part 62,Action/Drama/Social/Thriller,0.6238549954911934,70.26423545205657,362.9384451384907,756.3656064748321,high
Maargan Part 63,Comedy/Drama,0.5131291283260168,71.21187379931062,507.74627023861086,837.8468303761157,high
Jurassic World: Rebirth Part 63,Action/Drama/Sports,0.3727668992473292,99.47254250990508,895.6552708644408,1202.9759925730468,high
F1: The Movie Part 63,Action/Sci-Fi/Thriller,0.39877217228876827,40.021259452498036,822.4275060450071,1019.5119802596552,high
DNA Part 63,Action/Drama/Sports,0.15093076113622966,58.22449160257732,387.00880468204764,687.2490906958176,medium
Kuberaa Part 63,Action/Sci-Fi/Thriller,0.16644272758333722,20.78461018158817,1176.748165765214,1210.8370086100622,medium
Maargan Part 64,Horror/Thriller,0.3213097699979184,56.8862179544838,861.2271192024838,1081.5194594524828,high
Jurassic World: Rebirth Part 64,Action/Drama/Sports,0.29251788422747016,64.76377713938122,756.1545886384343,1015.7456662380547,high
F1: The Movie Part 64,Action/Drama/Social/Thriller,0.3929405661764399,42.41227667243672,378.87847208745467,654.728362750723,high
DNA Part 64,Crime/Thriller,0.10600290057520123,84.27574974096072,551.7331846243313,843.8136903047208,medium
Kuberaa Part 64,Action/Drama/Sports,0.2888578604530964,92.74527758929756,747.2671346152472,1110.400573494898,high
Maargan Part 65,Horror/Thriller,0.0006069163731964033,55.10376992638088,657.46089968629,882.0942417547444,low
Jurassic World: Rebirth Part 65,Horror/Thriller,0.15614127937427044,89.01768884005625,1081.2510210967052,1328.4607720921974,medium
F1: The Movie Part 65,Horror/Thriller,0.16386142328181622,83.68615036668432,590.2751800617737,899.2632164530488,medium
DNA Part 65,Crime/Thriller,0.15365098435704036,41.1489753884007,1178.0491807739234,1254.882411016831,medium
Kuberaa Part 65,Action/Drama/Sports,0.22748534726499786,87.58130340453603,1130.4814714620547,1360.4249216015046,high
Maargan Part 66,Horror/Thriller,0.1483743984062873,95.75177748411649,1042.6806906740112,1309.756797471574,medium
Jurassic World: Rebirth Part 66,Comedy/Drama,0.38904877978407165,12.323071625453828,421.6496602393405,623.6801546779362,high
F1: The Movie Part 66,Action/Drama/Social/Thriller,0.5241866701513542,94.28042564952945,1088.4946733382383,1370.5819449743178,high
DNA Part 66,Comedy/Drama,0.47832994184401567,29.443436425863965,857.6291594080466,1019.5621814601944,high
Kuberaa Part 66,Action/Drama/Social/Thriller,0.3687720614661082,60.79969816109942,472.60421003267453,761.9586008698133,high
Maargan Part 67,Action/Sci-Fi/Thriller,0.4148667457202112,98.53110327370723,515.262093794333,915.7111555109957,high
Jurassic World: Rebirth Part 67,Crime/Thriller,0.02302311221191232,72.24562500123874,856.2465068584673,1060.6579083474585,low
F1: The Movie Part 67,Action/Drama/Social/Thriller,0.3465701373615543,66.15062526624746,774.3373175204865,1050.5184665251286,high
DNA Part 67,Drama/Romance,0.23770787693505877,46.431858617667984,888.6682158347983,1072.7738779000679,high
Kuberaa Part 67,Crime/Thriller,-0.017011302605935946,84.47841060101868,960.2529425052618,1149.8169785521657,low
Maargan Part 68,Horror/Thriller,0.17673280914800016,81.13039622741333,823.933406801975,1072.785468242947,medium
Jurassic World: Rebirth Part 68,Drama/Romance,0.16088456302091203,29.368168481551375,310.908697179504,529.5005919776362,medium
F1: The Movie Part 68,Action/Drama/Sports,0.13055602419943002,15.815501185967753,338.3698883583295,537.5107214776881,medium
DNA Part 68,Action/Sci-Fi/Thriller,0.41195803684141535,50.89396011039648,1059.9213744656545,1222.3696712615035,high
Kuberaa Part 68,Drama/Romance,0.11104033931412075,68.65395831198714,1029.6173351876396,1220.2923148039208,medium
Maargan Part 69,Comedy/Drama,0.36251796199238806,80.65148894533512,1102.876220046211,1304.161790070285,high
Jurassic World: Rebirth Part 69,Action/Sci-Fi/Thriller,0.42914499232118064,94.85480272719356,1027.9951154726953,1312.9446185872603,high
F1: The Movie Part 69,Comedy/Drama,0.4825176796529063,32.77525895207061,1003.0533814082273,1154.257643958392,high
DNA Part 69,Action/Drama/Social/Thriller,0.6410568005005159,90.56059666358827,873.0027139504866,1239.1793699030475,high
Kuberaa Part 69,Drama/Romance,0.137621041218908,89.42134964104898,395.1241319156467,774.9380611892467,medium
Maargan Part 70,Action/Drama/Social/Thriller,0.7013387247526625,13.750561054214584,376.3128144412229,642.6754928676552,high
Jurassic World: Rebirth Part 70,Crime/Thriller,0.2093068586613211,19.483078055752536,332.01378033199353,554.34529261206,high
F1: The Movie Part 70,Action/Drama/Social/Thriller,0.4197507266788354,36.68820231588897,614.7329067712647,865.9516100812652,high
DNA Part 70,Drama/Romance,0.042333906547567024,59.4654439347032,1047.481010764356,1166.319041932231,low
Kuberaa Part 70,Action/Drama/Sports,0.31071311007836183,44.37456756876063,485.11853597599963,765.3055975092271,high
Maargan Part 71,Action/Sci-Fi/Thriller,0.31386162976432563,16.232887565727395,1163.8438662683361,1205.5296269213002,high
Jurassic World: Rebirth Part 71,Drama/Romance,0.08564817696198569,98.19732964229655,841.6934306726899,1145.61289710941,low
F1: The Movie Part 71,Comedy/Drama,0.45409867897759415,65.4849754205575,440.97459327642747,797.0490239576469,high
DNA Part 71,Action/Drama/Sports,0.3056820840774998,30.215405065946673,634.950321453762,826.1955300610855,high
Kuberaa Part 71,Crime/Thriller,-0.11656452284041238,24.731542131877134,546.4121767626959,696.0878516457199,low
Maargan Part 72,Action/Drama/Social/Thriller,0.4778746376414229,89.82324101883425,881.2297313896854,1197.0708838067135,high
Jurassic World: Rebirth Part 72,Crime/Thriller,-0.021245727884922766,89.13417939980543,532.5884582626363,862.7516311723257,low
F1: The Movie Part 72,Drama/Romance,0.23375627033583724,51.4485547546726,1057.7986976010554,1197.7191051770064,high
DNA Part 72,Horror/Thriller,0.2662881268667413,25.968589252273617,790.5242270072445,954.8861816287707,high
Kuberaa Part 72,Crime/Thriller,0.12945247424538558,75.51524590576689,397.1493431818179,700.163024434568,medium
Maargan Part 73,Comedy/Drama,0.5312689425643995,29.216022967960473,755.2674236566461,965.6129954367507,high
Jurassic World: Rebirth Part 73,Action/Drama/Social/Thriller,0.5308833012598965,63.13129214128956,757.524492224652,1069.0135434914584,high
F1: The Movie Part 73,Drama/Romance,0.1662669998997532,88.94245973602635,690.4204610292945,986.7879696068173,medium
DNA Part 73,Action/Drama/Sports,0.3826809420041991,76.7540855361637,1093.3057017075193,1327.6373161611314,high
Kuberaa Part 73,Action/Drama/Social/Thriller,0.4790976742713976,82.00638718292436,483.6320711660089,851.0284692176882,high
Maargan Part 74,Action/Drama/Sports,0.3259210999919833,65.34804163070191,919.0956988919236,1156.293122604721,high
Jurassic World: Rebirth Part 74,Comedy/Drama,0.6138940827344189,86.32430120176947,1055.9675822539643,1392.045226312083,high
F1: The Movie Part 74,Action/Drama/Social/Thriller,0.4215101686917761,96.22661321074422,631.146676171876,1018.4346057757856,high
DNA Part 74,Crime/Thriller,0.16342411430592224,52.328714869160706,751.8451921396024,963.9408418702704,medium
Kuberaa Part 74,Action/Drama/Sports,0.16828145333910044,74.98638443824633,1097.576202418567,1259.3573316163777,medium
Maargan Part 75,Crime/Thriller,0.13939119732361524,10.169189517241957,460.53532587659686,601.6345329780811,medium
Jurassic World: Rebirth Part 75,Action/Drama/Sports,0.09743436854299051,81.47775981493758,383.6915758408189,744.2015770428555,low
F1: The Movie Part 75,Drama/Romance,0.15290467723817439,75.10642890510576,393.7236221282587,741.8103836414878,medium
DNA Part 75,Action/Drama/Sports,0.4361315597236395,64.31388999368093,908.821143503726,1181.5605934370703,high
Kuberaa Part 75,Action/Drama/Sports,0.21936465392286905,38.98972038062669,872.8415859442387,1029.6361754806358,high
Maargan Part 76,Crime/Thriller,0.08298153774750716,80.64072794003208,936.9128412668242,1156.7809027857566,low
Jurassic World: Rebirth Part 76,Drama/Romance,0.15815630349843654,43.611633652975605,410.13908159266015,680.4621568577979,medium
F1: The Movie Part 76,Action/Sci-Fi/Thriller,0.31567393957062573,29.855075744009014,838.402764657365,990.682348587028,high
DNA Part 76,Crime/Thriller,0.17730999415388715,36.949915944269804,456.1320668393615,697.1101791922489,medium
Kuberaa Part 76,Horror/Thriller,0.3221033695525353,20.65025718310486,668.9144007266594,843.8041345239992,high
Maargan Part 77,Horror/Thriller,0.28500939893168087,95.52814776375325,482.642730817412,880.8217018390797,high
Jurassic World: Rebirth Part 77,Action/Drama/Social/Thriller,0.3589175501912126,12.35770376788583,321.7725875022197,524.5329040486715,high
F1: The Movie Part 77,Horror/Thriller,0.36797916850839585,93.66552305881157,1004.3237458662041,1303.843082168367,high
DNA Part 77,Crime/Thriller,0.05339634981317578,88.54572254361416,1057.7402101126277,1251.645380912112,low
Kuberaa Part 77,Comedy/Drama,0.1785892699508913,94.3617964794278,935.4171068976221,1199.0340922118487,medium
Maargan Part 78,Action/Drama/Sports,0.2705686374960684,54.68150371197698,693.1656323536615,926.1447500095851,high
Jurassic World: Rebirth Part 78,Action/Sci-Fi/Thriller,0.3535679655502534,45.89524267333565,1130.3607522790107,1266.8706370814996,high
F1: The Movie Part 78,Action/Sci-Fi/Thriller,0.3899845923520047,33.55351153623154,522.2809191647998,757.151096772565,high
DNA Part 78,Action/Drama/Social/Thriller,0.3930749406047843,86.03104926574193,541.325118085962,878.0511777062203,high
Kuberaa Part 78,Action/Sci-Fi/Thriller,0.3473921967788041,15.638788310981907,1115.7937080099698,1183.6304736283873,high
Maargan Part 79,Action/Sci-Fi/Thriller,0.26862421863139674,79.46719535634591,377.78214968629186,724.75781670856,high
Jurassic World: Rebirth Part 79,Drama/Romance,0.15669907172248718,94.31402158297827,347.0320913574214,744.6546760673174,medium
F1: The Movie Part 79,Action/Drama/Social/Thriller,0.5542463861500238,54.50330181655837,1181.5957563435813,1383.4871705673552,high
DNA Part 79,Comedy/Drama,0.3389600482703979,60.879722911444894,717.5392380195026,985.5805376955956,high
Kuberaa Part 79,Action/Sci-Fi/Thriller,0.3392654401234545,17.995622057880794,915.3786950193382,1052.6216772279613,high
Maargan Part 80,Action/Sci-Fi/Thriller,0.29841781810216034,87.41257240144915,950.5328728876353,1224.6455997767748,high
Jurassic World: Rebirth Part 80,Action/Sci-Fi/Thriller,0.4239308466820346,65.16101447757543,503.5323464309467,850.7579042816941,high
F1: The Movie Part 80,Action/Drama/Sports,0.12336594943742957,95.11283323002542,1064.9778343325956,1307.399483745271,medium
DNA Part 80,Action/Drama/Sports,0.413265249769713,36.15288038257196,1008.2731214258997,1155.0768015708497,high
Kuberaa Part 80,Horror/Thriller,0.181710355889516,14.676091979884157,1007.6503794456298,1090.6902331768645,medium
Maargan Part 81,Drama/Romance,0.16284517375977525,78.25825160822,978.6969122845477,1219.017849893579,medium
Jurassic World: Rebirth Part 81,Drama/Romance,0.1823079273116029,89.16236694563763,1083.5205825414064,1313.283269962065,medium
F1: The Movie Part 81,Crime/Thriller,0.1086072864993675,77.56565562994125,802.1826649043759,1061.5331101649822,medium
DNA Part 81,Action/Drama/Sports,0.24389565745300043,91.82981852754041,784.8316181574428,1082.9863127229128,high
Kuberaa Part 81,Action/Drama/Social/Thriller,0.4481597100584479,50.652713730851445,657.6432514367848,938.0853237316672,high
Maargan Part 82,Crime/Thriller,0.11132704105377646,35.8424162276118,1013.5689771304554,1095.5861087567,medium
Jurassic World: Rebirth Part 82,Action/Drama/Social/Thriller,0.40566169506300653,67.84071919051812,476.256731328227,794.5979152953514,high
F1: The Movie Part 82,Horror/Thriller,0.07808853886807834,72.63092063519221,1013.935215394429,1206.204572994449,low
DNA Part 82,Drama/Romance,-0.006567187302821742,90.74677068681571,451.9687860099175,806.9232022084451,low
Kuberaa Part 82,Horror/Thriller,0.16652246678934593,26.580235531422353,1104.5907390070834,1169.0468231039947,medium
Maargan Part 83,Action/Drama/Social/Thriller,0.4449308428469688,81.87339451444761,1170.98028939305,1422.3716888603385,high
Jurassic World: Rebirth Part 83,Crime/Thriller,0.11915209638659649,55.46860962189744,1170.4139537332535,1296.494073564166,medium
F1: The Movie Part 83,Drama/Romance,0.04422843519299456,75.26669932246517,590.7100785475925,866.7538451081342,low
DNA Part 83,Action/Drama/Social/Thriller,0.48128557349954526,24.60100652042314,311.34676797818315,597.5587166437341,high
Kuberaa Part 83,Action/Sci-Fi/Thriller,0.349789699590112,44.112441359718765,1176.1116509785559,1312.0192436111577,high
Maargan Part 84,Action/Drama/Social/Thriller,0.5270974538846194,58.671437948698994,939.2185187609804,1181.680921756526,high
Jurassic World: Rebirth Part 84,Action/Drama/Social/Thriller,0.36720634862315493,32.8889783060485,1037.329594384315,1183.4147525218903,high
F1: The Movie Part 84,Action/Drama/Social/Thriller,0.40006977677050903,74.08126182977027,1043.3803914372736,1272.346310421398,high
DNA Part 84,Horror/Thriller,0.14016321897697814,91.48238868500833,965.7041706540873,1246.9094905282716,medium
Kuberaa Part 84,Action/Drama/Sports,0.3263591100619856,65.8835710730588,617.137451948689,926.2286551012323,high
Maargan Part 85,Comedy/Drama,0.49293310218199016,32.85773871148223,328.0040399256219,624.2241653137911,high
Jurassic World: Rebirth Part 85,Comedy/Drama,0.3320960208840197,71.76944770174876,362.67703334616516,737.1948398908304,high
F1: The Movie Part 85,Drama/Romance,0.19695591693529274,99.2568355451055,365.40378444901467,754.910089095951,medium
DNA Part 85,Drama/Romance,0.23678469430312954,29.397688191219867,624.3400379373128,802.8126634586193,high
Kuberaa Part 85,Comedy/Drama,0.5013907849658914,88.40840340367468,989.4582988817723,1290.489992088582,high
Maargan Part 86,Crime/Thriller,0.18592572249998407,10.016955960092371,452.17296332039325,619.8622851190343,medium
Jurassic World: Rebirth Part 86,Action/Drama/Sports,0.07951214458676761,87.8107248570403,791.9833981690097,1030.885484252828,low
F1: The Movie Part 86,Crime/Thriller,0.23075788107599826,53.11630567930161,316.2000800506935,614.7053373119533,high
DNA Part 86,Horror/Thriller,0.1778139096204694,87.25075091192087,562.9964074157081,901.5213566794058,medium
Kuberaa Part 86,Crime/Thriller,0.15408692224813467,85.55148185506903,1183.6188239345647,1397.1580679439944,medium
Maargan Part 87,Horror/Thriller,0.10645612979554048,84.64551983729622,553.3690785734369,886.5672136639466,medium
Jurassic World: Rebirth Part 87,Drama/Romance,0.002830855732931181,20.822250386050808,361.50684197903433,537.7531223653366,low
F1: The Movie Part 87,Action/Sci-Fi/Thriller,0.2114799947978883,63.852173586798294,567.5140269377555,840.9196430842502,high
DNA Part 87,Crime/Thriller,0.16556103982528916,15.804214412425079,1089.5155114459803,1158.8729554544968,medium
Kuberaa Part 87,Action/Drama/Sports,0.3450307591973576,90.3072248325687,466.797161575843,876.6196058104288,high
Maargan Part 88,Drama/Romance,0.2738632048041121,35.676130452158475,686.2643340567213,881.0019333688496,high
Jurassic World: Rebirth Part 88,Crime/Thriller,0.026621202621463613,84.82361629471389,839.0806573594895,1087.8576978896403,low
F1: The Movie Part 88,Action/Sci-Fi/Thriller,0.41815868459487904,12.938110979110174,1081.69635568826,1186.0635831822885,high
DNA Part 88,Action/Drama/Sports,0.26895816165987435,56.570171657953715,687.3846692888912,946.6925802134856,high
Kuberaa Part 88,Action/Drama/Social/Thriller,0.49241763784817383,22.377139733531386,606.734129810862,828.3254185674167,high
Maargan Part 89,Action/Drama/Social/Thriller,0.7105202401208012,66.81767977827899,832.527446075693,1122.9483759184163,high
Jurassic World: Rebirth Part 89,Comedy/Drama,0.5901565737515326,21.852409462483465,510.7660021339371,768.403122145062,high
F1: The Movie Part 89,Action/Drama/Social/Thriller,0.7170942717497815,95.54779473275832,840.5859598935203,1216.2641083226943,high
DNA Part 89,Drama/Romance,0.2406857695125735,10.262892935922581,335.7893684897126,527.1591195236645,high
Kuberaa Part 89,Horror/Thriller,0.17798053729920427,27.648794146455366,849.7020639681914,944.5628962390324,medium
Maargan Part 90,Comedy/Drama,0.6984467368641433,58.33067395162225,1068.722397885454,1295.026651812993,high
Jurassic World: Rebirth Part 90,Action/Sci-Fi/Thriller,0.3690790922950137,82.23271116218315,814.8437790323708,1101.536318891748,high
F1: The Movie Part 90,Horror/Thriller,0.14915446599702564,35.0039865503561,1035.0139579056463,1136.166708683412,medium
DNA Part 90,Action/Sci-Fi/Thriller,0.31137796563905945,41.07008285215229,756.670744846028,958.7484192533187,high
Kuberaa Part 90,Action/Sci-Fi/Thriller,0.39359296998715027,93.64840250258025,448.68354540406517,843.2526558273786,high
Maargan Part 91,Action/Drama/Social/Thriller,0.5579178019291715,70.38487042682571,532.3559287720523,890.7586727701228,high
Jurassic World: Rebirth Part 91,Comedy/Drama,0.5421247684910345,95.95544603364901,1039.0784542952038,1344.3345089723587,high
F1: The Movie Part 91,Action/Sci-Fi/Thriller,0.3516938948316561,33.18464983003497,353.5722303129945,620.7753882300148,high
DNA Part 91,Drama/Romance,0.11230048408329638,69.87628917802496,1020.319391121066,1216.4280051944065,medium
Kuberaa Part 91,Action/Drama/Social/Thriller,0.4111852104272624,47.70530111687279,976.0602430275763,1157.186011548022,high
Maargan Part 92,Action/Sci-Fi/Thriller,0.23255557361723042,77.48656879928197,671.4077934750569,952.2831508860851,high
Jurassic World: Rebirth Part 92,Comedy/Drama,0.34096009225571533,63.42947120876846,309.11806562496906,678.1761300564477,high
F1: The Movie Part 92,Action/Drama/Sports,0.2198744764673199,67.40893833972706,966.8831252471207,1170.249833626183,high
DNA Part 92,Comedy/Drama,0.4558351004285477,22.79234114141119,310.53594965781366,562.6131145431632,high
Kuberaa Part 92,Horror/Thriller,-0.04524069234322625,17.595314249008812,659.4318735552218,788.1172133525095,low
Maargan Part 93,Comedy/Drama,0.46598563919974,40.885061785539236,956.2561387945032,1121.7002842655224,high
Jurassic World: Rebirth Part 93,Action/Sci-Fi/Thriller,0.3831410379189251,86.66571131865528,663.5080777531114,995.2265758017145,high
F1: The Movie Part 93,Comedy/Drama,0.3556149294576282,81.0086643928714,701.777564761424,1000.8671541166678,high
DNA Part 93,Action/Drama/Sports,0.15710200456773749,62.13397184384741,983.4159231773517,1133.2914533660385,medium
Kuberaa Part 93,Drama/Romance,0.2293488720552213,43.405518109386485,840.9667501202097,989.4615465793445,high
Maargan Part 94,Action/Drama/Social/Thriller,0.5576838167874595,56.051324792336054,449.0655123254388,747.1574694936181,high
Jurassic World: Rebirth Part 94,Drama/Romance,0.053559574538830756,12.29029839151758,881.2401476578358,937.2994507520098,low
F1: The Movie Part 94,Action/Drama/Social/Thriller,0.543642512949308,19.113392315364305,1062.4255407244066,1199.1654232801407,high
DNA Part 94,Action/Drama/Sports,0.2771873162770017,60.37196003541459,394.7332666773111,725.6662735923002,high
Kuberaa Part 94,Action/Sci-Fi/Thriller,0.3954029992082855,12.478304788251894,754.909606119405,877.233926029583,high
Maargan Part 95,Crime/Thriller,-0.07672973531105762,38.188563496315666,432.3556655099295,608.0818819154579,low
Jurassic World: Rebirth Part 95,Comedy/Drama,0.5060919447941238,20.452506418047307,1160.3269460597871,1250.8744098416291,high
F1: The Movie Part 95,Comedy/Drama,0.18762117644507337,99.53721757533894,790.8430090964723,1091.3505769370577,medium
DNA Part 95,Comedy/Drama,0.29603334807266796,40.63483938290551,787.2668466128266,953.5114225091709,high
Kuberaa Part 95,Comedy/Drama,0.7132924436929851,25.150326032721722,522.2166840008271,760.5589467428122,high
Maargan Part 96,Drama/Romance,-0.0301057734152739,33.3401407585385,475.16145303438475,650.8235413155527,low
Jurassic World: Rebirth Part 96,Action/Sci-Fi/Thriller,0.6033293769466457,31.15334933234426,1047.6196594680691,1207.75881173063,high
F1: The Movie Part 96,Action/Drama/Social/Thriller,0.5961421685367544,22.527703121112594,699.6393742819826,878.0812218053696,high
